,Date,Period End,year,month,YMD,"To Musina,Total_3201","To Musina,Light_3201","To Musina,Short HV_3201","To Musina,Medium HV_3201","To Musina,Long HV_3201","To Beit Bridge,Total_3201","To Beit Bridge,Light_3201","To Beit Bridge,Short HV_3201","To Beit Bridge,Medium HV_3201","To Beit Bridge,Long HV_3201","Road,Total_3201","Road,Light_3201","Road,Short HV_3201","Road,Medium HV_3201","Road,Long HV_3201","To Beit Bridge,Total_3202","To Beit Bridge,Light_3202","To Beit Bridge,Short HV_3202","To Beit Bridge,Medium HV_3202","To Beit Bridge,Long HV_3202","To Musina,Total_3202","To Musina,Light_3202","To Musina,Short HV_3202","To Musina,Medium HV_3202","To Musina,Long HV_3202","Road,Total_3202","Road,Light_3202","Road,Short HV_3202","Road,Medium HV_3202","Road,Long HV_3202",_merge,dt
4121,2019-05-31,06:00:00,2019,5,2019-05-31,245.0,197.0,2.0,24.0,22.0,271.0,211.0,10.0,11.0,39.0,516.0,408.0,12.0,35.0,61.0,243.0,182.0,11.0,20.0,30.0,258.0,174.0,17.0,23.0,44.0,501.0,356.0,28.0,43.0,74.0,both,2019-05-31
4122,2019-05-31,09:00:00,2019,5,2019-05-31,573.0,499.0,16.0,21.0,37.0,511.0,458.0,17.0,7.0,29.0,1084.0,957.0,33.0,28.0,66.0,597.0,502.0,36.0,15.0,44.0,496.0,404.0,45.0,14.0,33.0,1093.0,906.0,81.0,29.0,77.0,both,2019-05-31
4123,2019-05-31,12:00:00,2019,5,2019-05-31,605.0,522.0,33.0,20.0,30.0,657.0,595.0,12.0,12.0,38.0,1262.0,1117.0,45.0,32.0,68.0,609.0,481.0,66.0,16.0,46.0,638.0,517.0,59.0,21.0,41.0,1247.0,998.0,125.0,37.0,87.0,both,2019-05-31
4124,2019-05-31,15:00:00,2019,5,2019-05-31,662.0,563.0,29.0,19.0,51.0,676.0,598.0,11.0,23.0,44.0,1338.0,1161.0,40.0,42.0,95.0,666.0,535.0,57.0,17.0,57.0,651.0,518.0,48.0,27.0,58.0,1317.0,1053.0,105.0,44.0,115.0,both,2019-05-31
4125,2019-05-31,18:00:00,2019,5,2019-05-31,673.0,549.0,29.0,28.0,67.0,596.0,516.0,11.0,22.0,47.0,1269.0,1065.0,40.0,50.0,114.0,672.0,517.0,52.0,17.0,86.0,589.0,474.0,31.0,25.0,59.0,1261.0,991.0,83.0,42.0,145.0,both,2019-05-31
4126,2019-05-31,21:00:00,2019,5,2019-05-31,319.0,265.0,18.0,13.0,23.0,338.0,260.0,7.0,22.0,49.0,657.0,525.0,25.0,35.0,72.0,327.0,253.0,31.0,11.0,32.0,336.0,233.0,26.0,19.0,58.0,663.0,486.0,57.0,30.0,90.0,both,2019-05-31
4127,2019-05-31,24:00:00,2019,5,2019-05-31,221.0,145.0,12.0,22.0,42.0,213.0,130.0,9.0,22.0,52.0,434.0,275.0,21.0,44.0,94.0,209.0,129.0,16.0,13.0,51.0,202.0,110.0,10.0,25.0,57.0,411.0,239.0,26.0,38.0,108.0,both,2019-05-31
4128,2019-06-01,03:00:00,2019,6,2019-06-01,160.0,122.0,2.0,15.0,21.0,147.0,102.0,5.0,14.0,26.0,307.0,224.0,7.0,29.0,47.0,171.0,109.0,12.0,22.0,28.0,149.0,84.0,11.0,22.0,32.0,320.0,193.0,23.0,44.0,60.0,both,2019-06-01
4129,2019-06-01,06:00:00,2019,6,2019-06-01,321.0,260.0,7.0,19.0,35.0,284.0,226.0,12.0,9.0,37.0,605.0,486.0,19.0,28.0,72.0,322.0,254.0,11.0,22.0,35.0,275.0,196.0,18.0,21.0,40.0,597.0,450.0,29.0,43.0,75.0,both,2019-06-01
4130,2019-06-01,09:00:00,2019,6,2019-06-01,525.0,461.0,11.0,20.0,33.0,675.0,614.0,28.0,10.0,23.0,1200.0,1075.0,39.0,30.0,56.0,533.0,449.0,27.0,16.0,41.0,652.0,552.0,44.0,25.0,31.0,1185.0,1001.0,71.0,41.0,72.0,both,2019-06-01
4131,2019-06-01,12:00:00,2019,6,2019-06-01,681.0,597.0,27.0,28.0,29.0,684.0,618.0,13.0,23.0,30.0,1365.0,1215.0,40.0,51.0,59.0,704.0,584.0,48.0,27.0,45.0,666.0,553.0,44.0,30.0,39.0,1370.0,1137.0,92.0,57.0,84.0,both,2019-06-01
4132,2019-06-01,15:00:00,2019,6,2019-06-01,812.0,691.0,25.0,26.0,70.0,692.0,634.0,4.0,14.0,40.0,1504.0,1325.0,29.0,40.0,110.0,826.0,661.0,68.0,19.0,78.0,672.0,553.0,44.0,28.0,47.0,1498.0,1214.0,112.0,47.0,125.0,both,2019-06-01
4133,2019-06-01,18:00:00,2019,6,2019-06-01,767.0,645.0,27.0,28.0,67.0,525.0,466.0,6.0,15.0,38.0,1292.0,1111.0,33.0,43.0,105.0,786.0,627.0,57.0,20.0,82.0,513.0,415.0,29.0,18.0,51.0,1299.0,1042.0,86.0,38.0,133.0,both,2019-06-01
4134,2019-06-01,21:00:00,2019,6,2019-06-01,331.0,255.0,10.0,19.0,47.0,297.0,233.0,3.0,19.0,42.0,628.0,488.0,13.0,38.0,89.0,327.0,233.0,16.0,18.0,60.0,313.0,232.0,14.0,19.0,48.0,640.0,465.0,30.0,37.0,108.0,both,2019-06-01
4135,2019-06-01,24:00:00,2019,6,2019-06-01,262.0,173.0,8.0,34.0,47.0,212.0,159.0,4.0,14.0,35.0,474.0,332.0,12.0,48.0,82.0,252.0,140.0,18.0,39.0,55.0,232.0,148.0,18.0,25.0,41.0,484.0,288.0,36.0,64.0,96.0,both,2019-06-01
4136,2019-06-02,03:00:00,2019,6,2019-06-02,167.0,102.0,2.0,25.0,38.0,127.0,86.0,3.0,12.0,26.0,294.0,188.0,5.0,37.0,64.0,163.0,76.0,4.0,40.0,43.0,121.0,73.0,6.0,11.0,31.0,284.0,149.0,10.0,51.0,74.0,both,2019-06-02
4137,2019-06-02,06:00:00,2019,6,2019-06-02,227.0,153.0,2.0,38.0,34.0,146.0,100.0,5.0,7.0,34.0,373.0,253.0,7.0,45.0,68.0,226.0,142.0,3.0,38.0,43.0,143.0,90.0,7.0,7.0,39.0,369.0,232.0,10.0,45.0,82.0,both,2019-06-02
4138,2019-06-02,09:00:00,2019,6,2019-06-02,352.0,312.0,11.0,11.0,18.0,397.0,340.0,14.0,16.0,27.0,749.0,652.0,25.0,27.0,45.0,359.0,307.0,17.0,15.0,20.0,394.0,311.0,30.0,18.0,35.0,753.0,618.0,47.0,33.0,55.0,both,2019-06-02
4139,2019-06-02,12:00:00,2019,6,2019-06-02,441.0,370.0,28.0,12.0,31.0,476.0,412.0,7.0,12.0,45.0,917.0,782.0,35.0,24.0,76.0,445.0,354.0,37.0,9.0,45.0,466.0,367.0,35.0,10.0,54.0,911.0,721.0,72.0,19.0,99.0,both,2019-06-02
4140,2019-06-02,15:00:00,2019,6,2019-06-02,516.0,439.0,24.0,17.0,36.0,458.0,387.0,10.0,14.0,47.0,974.0,826.0,34.0,31.0,83.0,508.0,418.0,37.0,9.0,44.0,435.0,341.0,24.0,12.0,58.0,943.0,759.0,61.0,21.0,102.0,both,2019-06-02
4141,2019-06-02,18:00:00,2019,6,2019-06-02,363.0,289.0,13.0,15.0,46.0,408.0,352.0,7.0,17.0,32.0,771.0,641.0,20.0,32.0,78.0,375.0,274.0,38.0,5.0,58.0,397.0,315.0,28.0,12.0,42.0,772.0,589.0,66.0,17.0,100.0,both,2019-06-02
4142,2019-06-02,21:00:00,2019,6,2019-06-02,260.0,189.0,10.0,22.0,39.0,342.0,265.0,6.0,24.0,47.0,602.0,454.0,16.0,46.0,86.0,266.0,174.0,27.0,15.0,50.0,345.0,229.0,31.0,17.0,68.0,611.0,403.0,58.0,32.0,118.0,both,2019-06-02
4143,2019-06-02,24:00:00,2019,6,2019-06-02,204.0,151.0,11.0,16.0,26.0,275.0,200.0,4.0,22.0,49.0,479.0,351.0,15.0,38.0,75.0,201.0,126.0,14.0,26.0,35.0,279.0,182.0,17.0,18.0,62.0,480.0,308.0,31.0,44.0,97.0,both,2019-06-02
4144,2019-06-03,03:00:00,2019,6,2019-06-03,188.0,139.0,6.0,19.0,24.0,151.0,117.0,6.0,5.0,23.0,339.0,256.0,12.0,24.0,47.0,181.0,106.0,10.0,45.0,20.0,149.0,104.0,6.0,13.0,26.0,330.0,210.0,16.0,58.0,46.0,both,2019-06-03
4145,2019-06-03,06:00:00,2019,6,2019-06-03,258.0,215.0,2.0,17.0,24.0,293.0,220.0,12.0,12.0,49.0,551.0,435.0,14.0,29.0,73.0,264.0,204.0,5.0,32.0,23.0,283.0,194.0,25.0,17.0,47.0,547.0,398.0,30.0,49.0,70.0,both,2019-06-03
4146,2019-06-03,09:00:00,2019,6,2019-06-03,564.0,500.0,14.0,17.0,33.0,621.0,538.0,21.0,13.0,49.0,1185.0,1038.0,35.0,30.0,82.0,574.0,489.0,25.0,20.0,40.0,611.0,472.0,59.0,17.0,63.0,1185.0,961.0,84.0,37.0,103.0,both,2019-06-03
4147,2019-06-03,12:00:00,2019,6,2019-06-03,652.0,582.0,22.0,19.0,29.0,654.0,588.0,11.0,14.0,41.0,1306.0,1170.0,33.0,33.0,70.0,641.0,535.0,52.0,19.0,35.0,613.0,500.0,49.0,20.0,44.0,1254.0,1035.0,101.0,39.0,79.0,both,2019-06-03
4148,2019-06-03,15:00:00,2019,6,2019-06-03,674.0,616.0,21.0,14.0,23.0,673.0,612.0,7.0,16.0,38.0,1347.0,1228.0,28.0,30.0,61.0,688.0,607.0,47.0,13.0,21.0,660.0,554.0,33.0,23.0,50.0,1348.0,1161.0,80.0,36.0,71.0,both,2019-06-03
4149,2019-06-03,18:00:00,2019,6,2019-06-03,617.0,554.0,17.0,14.0,32.0,567.0,516.0,10.0,13.0,28.0,1184.0,1070.0,27.0,27.0,60.0,622.0,515.0,58.0,19.0,30.0,565.0,481.0,28.0,20.0,36.0,1187.0,996.0,86.0,39.0,66.0,both,2019-06-03
4150,2019-06-03,21:00:00,2019,6,2019-06-03,322.0,259.0,12.0,20.0,31.0,315.0,239.0,4.0,18.0,54.0,637.0,498.0,16.0,38.0,85.0,324.0,245.0,28.0,16.0,35.0,314.0,224.0,18.0,14.0,58.0,638.0,469.0,46.0,30.0,93.0,both,2019-06-03
4151,2019-06-03,24:00:00,2019,6,2019-06-03,169.0,118.0,7.0,10.0,34.0,210.0,155.0,7.0,16.0,32.0,379.0,273.0,14.0,26.0,66.0,171.0,109.0,13.0,14.0,35.0,214.0,135.0,15.0,16.0,48.0,385.0,244.0,28.0,30.0,83.0,both,2019-06-03
4152,2019-06-04,03:00:00,2019,6,2019-06-04,144.0,98.0,4.0,19.0,23.0,118.0,88.0,2.0,9.0,19.0,262.0,186.0,6.0,28.0,42.0,145.0,85.0,9.0,23.0,28.0,121.0,77.0,5.0,15.0,24.0,266.0,162.0,14.0,38.0,52.0,both,2019-06-04
4153,2019-06-04,06:00:00,2019,6,2019-06-04,257.0,200.0,4.0,21.0,32.0,257.0,217.0,7.0,6.0,27.0,514.0,417.0,11.0,27.0,59.0,261.0,190.0,2.0,31.0,38.0,244.0,179.0,23.0,13.0,29.0,505.0,369.0,25.0,44.0,67.0,both,2019-06-04
4154,2019-06-04,09:00:00,2019,6,2019-06-04,542.0,497.0,9.0,12.0,24.0,616.0,555.0,18.0,13.0,30.0,1158.0,1052.0,27.0,25.0,54.0,564.0,484.0,27.0,22.0,31.0,587.0,484.0,47.0,21.0,35.0,1151.0,968.0,74.0,43.0,66.0,both,2019-06-04
4155,2019-06-04,12:00:00,2019,6,2019-06-04,692.0,607.0,31.0,16.0,38.0,602.0,547.0,9.0,13.0,33.0,1294.0,1154.0,40.0,29.0,71.0,712.0,590.0,58.0,16.0,48.0,591.0,495.0,38.0,17.0,41.0,1303.0,1085.0,96.0,33.0,89.0,both,2019-06-04
4156,2019-06-04,15:00:00,2019,6,2019-06-04,690.0,600.0,24.0,19.0,47.0,644.0,577.0,8.0,14.0,45.0,1334.0,1177.0,32.0,33.0,92.0,691.0,577.0,38.0,24.0,52.0,620.0,514.0,30.0,21.0,55.0,1311.0,1091.0,68.0,45.0,107.0,both,2019-06-04
4157,2019-06-04,18:00:00,2019,6,2019-06-04,607.0,541.0,23.0,13.0,30.0,608.0,534.0,9.0,18.0,47.0,1215.0,1075.0,32.0,31.0,77.0,612.0,511.0,53.0,15.0,33.0,600.0,479.0,33.0,29.0,59.0,1212.0,990.0,86.0,44.0,92.0,both,2019-06-04
4158,2019-06-04,21:00:00,2019,6,2019-06-04,292.0,233.0,13.0,15.0,31.0,305.0,231.0,6.0,14.0,54.0,597.0,464.0,19.0,29.0,85.0,284.0,207.0,28.0,17.0,32.0,297.0,203.0,16.0,17.0,61.0,581.0,410.0,44.0,34.0,93.0,both,2019-06-04
4159,2019-06-04,24:00:00,2019,6,2019-06-04,189.0,123.0,11.0,12.0,43.0,224.0,152.0,3.0,21.0,48.0,413.0,275.0,14.0,33.0,91.0,181.0,104.0,14.0,16.0,47.0,215.0,134.0,8.0,15.0,58.0,396.0,238.0,22.0,31.0,105.0,both,2019-06-04
4160,2019-06-05,03:00:00,2019,6,2019-06-05,181.0,128.0,6.0,19.0,28.0,113.0,75.0,2.0,8.0,28.0,294.0,203.0,8.0,27.0,56.0,177.0,110.0,9.0,24.0,34.0,113.0,61.0,7.0,12.0,33.0,290.0,171.0,16.0,36.0,67.0,both,2019-06-05
4161,2019-06-05,06:00:00,2019,6,2019-06-05,250.0,201.0,7.0,18.0,24.0,221.0,178.0,6.0,7.0,30.0,471.0,379.0,13.0,25.0,54.0,263.0,197.0,10.0,24.0,32.0,217.0,150.0,13.0,18.0,36.0,480.0,347.0,23.0,42.0,68.0,both,2019-06-05
4162,2019-06-05,09:00:00,2019,6,2019-06-05,543.0,474.0,20.0,23.0,26.0,619.0,533.0,19.0,22.0,45.0,1162.0,1007.0,39.0,45.0,71.0,567.0,466.0,42.0,21.0,38.0,592.0,464.0,45.0,24.0,59.0,1159.0,930.0,87.0,45.0,97.0,both,2019-06-05
4163,2019-06-05,12:00:00,2019,6,2019-06-05,636.0,557.0,31.0,19.0,29.0,691.0,617.0,15.0,17.0,42.0,1327.0,1174.0,46.0,36.0,71.0,629.0,507.0,55.0,24.0,43.0,667.0,540.0,43.0,33.0,51.0,1296.0,1047.0,98.0,57.0,94.0,both,2019-06-05
4164,2019-06-05,15:00:00,2019,6,2019-06-05,675.0,584.0,36.0,23.0,32.0,637.0,547.0,20.0,22.0,48.0,1312.0,1131.0,56.0,45.0,80.0,688.0,550.0,65.0,28.0,45.0,603.0,462.0,49.0,38.0,54.0,1291.0,1012.0,114.0,66.0,99.0,both,2019-06-05
4165,2019-06-05,18:00:00,2019,6,2019-06-05,602.0,519.0,23.0,19.0,41.0,620.0,521.0,8.0,31.0,60.0,1222.0,1040.0,31.0,50.0,101.0,628.0,503.0,49.0,17.0,59.0,590.0,465.0,32.0,27.0,66.0,1218.0,968.0,81.0,44.0,125.0,both,2019-06-05
4166,2019-06-05,21:00:00,2019,6,2019-06-05,298.0,212.0,6.0,28.0,52.0,270.0,214.0,4.0,16.0,36.0,568.0,426.0,10.0,44.0,88.0,279.0,195.0,17.0,20.0,47.0,303.0,209.0,16.0,17.0,61.0,582.0,404.0,33.0,37.0,108.0,both,2019-06-05
4167,2019-06-05,24:00:00,2019,6,2019-06-05,204.0,135.0,8.0,19.0,42.0,192.0,147.0,6.0,11.0,28.0,396.0,282.0,14.0,30.0,70.0,200.0,119.0,15.0,20.0,46.0,186.0,120.0,15.0,21.0,30.0,386.0,239.0,30.0,41.0,76.0,both,2019-06-05
4168,2019-06-06,03:00:00,2019,6,2019-06-06,149.0,95.0,2.0,19.0,33.0,107.0,74.0,2.0,8.0,23.0,256.0,169.0,4.0,27.0,56.0,146.0,86.0,2.0,19.0,39.0,108.0,69.0,4.0,10.0,25.0,254.0,155.0,6.0,29.0,64.0,both,2019-06-06
4169,2019-06-06,06:00:00,2019,6,2019-06-06,244.0,206.0,2.0,10.0,26.0,247.0,193.0,4.0,13.0,37.0,491.0,399.0,6.0,23.0,63.0,241.0,198.0,5.0,9.0,29.0,236.0,163.0,14.0,20.0,39.0,477.0,361.0,19.0,29.0,68.0,both,2019-06-06
4170,2019-06-06,09:00:00,2019,6,2019-06-06,610.0,537.0,22.0,25.0,26.0,646.0,568.0,22.0,14.0,42.0,1256.0,1105.0,44.0,39.0,68.0,635.0,533.0,37.0,18.0,47.0,626.0,483.0,53.0,39.0,51.0,1261.0,1016.0,90.0,57.0,98.0,both,2019-06-06
4171,2019-06-06,12:00:00,2019,6,2019-06-06,696.0,588.0,40.0,33.0,35.0,743.0,657.0,17.0,31.0,38.0,1439.0,1245.0,57.0,64.0,73.0,706.0,562.0,70.0,22.0,52.0,736.0,586.0,55.0,35.0,60.0,1442.0,1148.0,125.0,57.0,112.0,both,2019-06-06
4172,2019-06-06,15:00:00,2019,6,2019-06-06,718.0,628.0,31.0,14.0,45.0,693.0,599.0,19.0,12.0,63.0,1411.0,1227.0,50.0,26.0,108.0,720.0,591.0,58.0,21.0,50.0,667.0,519.0,43.0,37.0,68.0,1387.0,1110.0,101.0,58.0,118.0,both,2019-06-06
4173,2019-06-06,18:00:00,2019,6,2019-06-06,659.0,542.0,21.0,25.0,71.0,653.0,562.0,15.0,24.0,52.0,1312.0,1104.0,36.0,49.0,123.0,673.0,521.0,53.0,20.0,79.0,645.0,498.0,37.0,48.0,62.0,1318.0,1019.0,90.0,68.0,141.0,both,2019-06-06
4174,2019-06-06,21:00:00,2019,6,2019-06-06,349.0,270.0,17.0,16.0,46.0,369.0,290.0,11.0,24.0,44.0,718.0,560.0,28.0,40.0,90.0,351.0,266.0,23.0,14.0,48.0,369.0,261.0,29.0,29.0,50.0,720.0,527.0,52.0,43.0,98.0,both,2019-06-06
4175,2019-06-06,24:00:00,2019,6,2019-06-06,209.0,160.0,11.0,10.0,28.0,287.0,199.0,8.0,22.0,58.0,496.0,359.0,19.0,32.0,86.0,205.0,148.0,12.0,13.0,32.0,293.0,168.0,9.0,43.0,73.0,498.0,316.0,21.0,56.0,105.0,both,2019-06-06
4176,2019-06-07,03:00:00,2019,6,2019-06-07,170.0,126.0,5.0,9.0,30.0,168.0,117.0,6.0,17.0,28.0,338.0,243.0,11.0,26.0,58.0,170.0,123.0,3.0,11.0,33.0,161.0,98.0,9.0,23.0,31.0,331.0,221.0,12.0,34.0,64.0,both,2019-06-07
4177,2019-06-07,06:00:00,2019,6,2019-06-07,305.0,235.0,6.0,21.0,43.0,263.0,204.0,11.0,14.0,34.0,568.0,439.0,17.0,35.0,77.0,303.0,219.0,12.0,28.0,44.0,260.0,178.0,19.0,21.0,42.0,563.0,397.0,31.0,49.0,86.0,both,2019-06-07
4178,2019-06-07,09:00:00,2019,6,2019-06-07,583.0,515.0,18.0,12.0,38.0,576.0,526.0,17.0,8.0,25.0,1159.0,1041.0,35.0,20.0,63.0,608.0,515.0,33.0,15.0,45.0,570.0,465.0,50.0,16.0,39.0,1178.0,980.0,83.0,31.0,84.0,both,2019-06-07
4179,2019-06-07,12:00:00,2019,6,2019-06-07,647.0,550.0,33.0,28.0,36.0,707.0,633.0,14.0,20.0,40.0,1354.0,1183.0,47.0,48.0,76.0,661.0,514.0,65.0,23.0,59.0,677.0,554.0,57.0,15.0,51.0,1338.0,1068.0,122.0,38.0,110.0,both,2019-06-07
4180,2019-06-07,15:00:00,2019,6,2019-06-07,704.0,611.0,30.0,16.0,47.0,665.0,596.0,21.0,15.0,33.0,1369.0,1207.0,51.0,31.0,80.0,732.0,594.0,69.0,13.0,56.0,662.0,556.0,49.0,15.0,42.0,1394.0,1150.0,118.0,28.0,98.0,both,2019-06-07
4181,2019-06-07,18:00:00,2019,6,2019-06-07,731.0,629.0,31.0,19.0,52.0,629.0,555.0,9.0,15.0,50.0,1360.0,1184.0,40.0,34.0,102.0,734.0,583.0,67.0,19.0,65.0,607.0,491.0,32.0,27.0,57.0,1341.0,1074.0,99.0,46.0,122.0,both,2019-06-07
4182,2019-06-07,21:00:00,2019,6,2019-06-07,369.0,284.0,15.0,23.0,47.0,335.0,274.0,9.0,17.0,35.0,704.0,558.0,24.0,40.0,82.0,372.0,262.0,33.0,14.0,63.0,331.0,246.0,23.0,16.0,46.0,703.0,508.0,56.0,30.0,109.0,both,2019-06-07
4183,2019-06-07,24:00:00,2019,6,2019-06-07,219.0,158.0,17.0,13.0,31.0,257.0,188.0,2.0,21.0,46.0,476.0,346.0,19.0,34.0,77.0,211.0,146.0,16.0,9.0,40.0,255.0,167.0,10.0,20.0,58.0,466.0,313.0,26.0,29.0,98.0,both,2019-06-07
4184,2019-06-08,03:00:00,2019,6,2019-06-08,212.0,162.0,5.0,11.0,34.0,158.0,115.0,4.0,13.0,26.0,370.0,277.0,9.0,24.0,60.0,217.0,146.0,10.0,21.0,40.0,159.0,97.0,7.0,25.0,30.0,376.0,243.0,17.0,46.0,70.0,both,2019-06-08
4185,2019-06-08,06:00:00,2019,6,2019-06-08,303.0,250.0,5.0,20.0,28.0,300.0,245.0,16.0,13.0,26.0,603.0,495.0,21.0,33.0,54.0,299.0,225.0,16.0,25.0,33.0,281.0,203.0,21.0,23.0,34.0,580.0,428.0,37.0,48.0,67.0,both,2019-06-08
4186,2019-06-08,09:00:00,2019,6,2019-06-08,492.0,435.0,9.0,20.0,28.0,425.0,392.0,16.0,5.0,12.0,917.0,827.0,25.0,25.0,40.0,508.0,428.0,28.0,20.0,32.0,422.0,350.0,32.0,23.0,17.0,930.0,778.0,60.0,43.0,49.0,both,2019-06-08
4187,2019-06-08,12:00:00,2019,6,2019-06-08,660.0,562.0,34.0,22.0,42.0,654.0,608.0,15.0,5.0,26.0,1314.0,1170.0,49.0,27.0,68.0,662.0,547.0,42.0,21.0,52.0,616.0,525.0,49.0,14.0,28.0,1278.0,1072.0,91.0,35.0,80.0,both,2019-06-08
4188,2019-06-08,15:00:00,2019,6,2019-06-08,766.0,644.0,36.0,26.0,60.0,779.0,690.0,14.0,24.0,51.0,1545.0,1334.0,50.0,50.0,111.0,789.0,618.0,65.0,34.0,72.0,739.0,591.0,53.0,31.0,64.0,1528.0,1209.0,118.0,65.0,136.0,both,2019-06-08
4189,2019-06-08,18:00:00,2019,6,2019-06-08,805.0,672.0,34.0,22.0,77.0,613.0,551.0,6.0,20.0,36.0,1418.0,1223.0,40.0,42.0,113.0,825.0,654.0,64.0,24.0,83.0,596.0,486.0,24.0,42.0,44.0,1421.0,1140.0,88.0,66.0,127.0,both,2019-06-08
4190,2019-06-08,21:00:00,2019,6,2019-06-08,354.0,282.0,15.0,15.0,42.0,295.0,240.0,6.0,9.0,40.0,649.0,522.0,21.0,24.0,82.0,356.0,262.0,22.0,23.0,49.0,295.0,223.0,16.0,13.0,43.0,651.0,485.0,38.0,36.0,92.0,both,2019-06-08
4191,2019-06-08,24:00:00,2019,6,2019-06-08,212.0,147.0,11.0,10.0,44.0,221.0,162.0,4.0,15.0,40.0,433.0,309.0,15.0,25.0,84.0,218.0,124.0,13.0,28.0,53.0,214.0,144.0,15.0,16.0,39.0,432.0,268.0,28.0,44.0,92.0,both,2019-06-08
4192,2019-06-09,03:00:00,2019,6,2019-06-09,168.0,115.0,5.0,22.0,26.0,153.0,82.0,4.0,18.0,49.0,321.0,197.0,9.0,40.0,75.0,182.0,89.0,13.0,43.0,37.0,153.0,71.0,9.0,14.0,59.0,335.0,160.0,22.0,57.0,96.0,both,2019-06-09
4193,2019-06-09,06:00:00,2019,6,2019-06-09,281.0,201.0,6.0,28.0,46.0,178.0,115.0,4.0,16.0,43.0,459.0,316.0,10.0,44.0,89.0,271.0,184.0,7.0,32.0,48.0,160.0,102.0,6.0,4.0,48.0,431.0,286.0,13.0,36.0,96.0,both,2019-06-09
4194,2019-06-09,09:00:00,2019,6,2019-06-09,400.0,314.0,12.0,30.0,44.0,421.0,347.0,15.0,17.0,42.0,821.0,661.0,27.0,47.0,86.0,392.0,309.0,18.0,16.0,49.0,434.0,322.0,31.0,14.0,67.0,826.0,631.0,49.0,30.0,116.0,both,2019-06-09
4195,2019-06-09,12:00:00,2019,6,2019-06-09,460.0,378.0,20.0,26.0,36.0,501.0,417.0,3.0,20.0,61.0,961.0,795.0,23.0,46.0,97.0,461.0,346.0,43.0,25.0,47.0,486.0,362.0,36.0,21.0,67.0,947.0,708.0,79.0,46.0,114.0,both,2019-06-09
4196,2019-06-09,15:00:00,2019,6,2019-06-09,540.0,440.0,28.0,26.0,46.0,486.0,395.0,8.0,26.0,57.0,1026.0,835.0,36.0,52.0,103.0,515.0,406.0,40.0,14.0,55.0,472.0,347.0,30.0,25.0,70.0,987.0,753.0,70.0,39.0,125.0,both,2019-06-09
4197,2019-06-09,18:00:00,2019,6,2019-06-09,418.0,316.0,30.0,20.0,52.0,439.0,379.0,9.0,12.0,39.0,857.0,695.0,39.0,32.0,91.0,410.0,302.0,36.0,9.0,63.0,432.0,340.0,27.0,19.0,46.0,842.0,642.0,63.0,28.0,109.0,both,2019-06-09
4198,2019-06-09,21:00:00,2019,6,2019-06-09,285.0,213.0,16.0,17.0,39.0,348.0,265.0,9.0,16.0,58.0,633.0,478.0,25.0,33.0,97.0,295.0,197.0,18.0,25.0,55.0,346.0,241.0,28.0,25.0,52.0,641.0,438.0,46.0,50.0,107.0,both,2019-06-09
4199,2019-06-09,24:00:00,2019,6,2019-06-09,201.0,144.0,4.0,20.0,33.0,282.0,194.0,6.0,24.0,58.0,483.0,338.0,10.0,44.0,91.0,185.0,119.0,12.0,22.0,32.0,280.0,173.0,12.0,24.0,71.0,465.0,292.0,24.0,46.0,103.0,both,2019-06-09
4200,2019-06-10,03:00:00,2019,6,2019-06-10,173.0,128.0,2.0,14.0,29.0,181.0,109.0,5.0,15.0,52.0,354.0,237.0,7.0,29.0,81.0,172.0,102.0,3.0,35.0,32.0,175.0,90.0,7.0,23.0,55.0,347.0,192.0,10.0,58.0,87.0,both,2019-06-10
4201,2019-06-10,06:00:00,2019,6,2019-06-10,240.0,212.0,2.0,10.0,16.0,330.0,244.0,11.0,16.0,59.0,570.0,456.0,13.0,26.0,75.0,237.0,180.0,6.0,36.0,15.0,319.0,217.0,18.0,20.0,64.0,556.0,397.0,24.0,56.0,79.0,both,2019-06-10
4202,2019-06-10,09:00:00,2019,6,2019-06-10,554.0,507.0,12.0,15.0,20.0,580.0,526.0,14.0,6.0,34.0,1134.0,1033.0,26.0,21.0,54.0,574.0,494.0,38.0,17.0,25.0,570.0,452.0,55.0,19.0,44.0,1144.0,946.0,93.0,36.0,69.0,both,2019-06-10
4203,2019-06-10,12:00:00,2019,6,2019-06-10,672.0,577.0,43.0,27.0,25.0,665.0,592.0,23.0,9.0,41.0,1337.0,1169.0,66.0,36.0,66.0,691.0,547.0,69.0,30.0,45.0,631.0,516.0,53.0,22.0,40.0,1322.0,1063.0,122.0,52.0,85.0,both,2019-06-10
4204,2019-06-10,15:00:00,2019,6,2019-06-10,728.0,629.0,38.0,17.0,44.0,704.0,634.0,12.0,17.0,41.0,1432.0,1263.0,50.0,34.0,85.0,724.0,592.0,69.0,13.0,50.0,684.0,551.0,54.0,30.0,49.0,1408.0,1143.0,123.0,43.0,99.0,both,2019-06-10
4205,2019-06-10,18:00:00,2019,6,2019-06-10,684.0,603.0,22.0,19.0,40.0,642.0,567.0,17.0,19.0,39.0,1326.0,1170.0,39.0,38.0,79.0,672.0,560.0,52.0,20.0,40.0,625.0,503.0,44.0,29.0,49.0,1297.0,1063.0,96.0,49.0,89.0,both,2019-06-10
